income,expenses,savings,loans,financial_personality,next_month_savings
2563518,1176828.0,691153.0,695537.0,Balanced,757923.0
1365573,438970.0,554018.0,372585.0,Saver,594421.0
1062117,439412.0,484335.0,138370.0,Balanced,498014.0
695188,216624.0,458879.0,19685.0,Saver,514053.0
1581191,864384.0,372158.0,344649.0,Balanced,400900.0
465008,175119.0,242887.0,47002.0,Saver,269483.0
1681993,1021159.0,259714.0,401120.0,Balanced,266292.0
2392035,1186850.0,1087719.0,117466.0,Saver,1149241.0
1559090,721244.0,585500.0,252346.0,Saver,633028.0
2818362,1989349.0,399432.0,429581.0,Spender,386091.0
1220365,1043579.0,140060.0,36726.0,Spender,125448.0
729418,374126.0,275786.0,79506.0,Saver,299128.0
750780,511625.0,220065.0,19090.0,Spender,192289.0
1661754,914807.0,515262.0,231685.0,Balanced,511534.0
1164593,520435.0,349666.0,294492.0,Balanced,361356.0
1276952,509035.0,664405.0,103512.0,Saver,702752.0
1786857,1249267.0,127580.0,410010.0,Balanced,125506.0
2646289,971594.0,1529074.0,145621.0,Saver,1686943.0
706884,572216.0,0.0,142876.0,Spender,0.0
2771864,1029818.0,980722.0,761324.0,Saver,1121447.0
2840416,2503657.0,60732.0,276027.0,Spender,54710.0
2988496,1174598.0,1006635.0,807263.0,Saver,1085780.0
1656872,835075.0,570572.0,251225.0,Balanced,589788.0
2754999,2143824.0,349336.0,261839.0,Spender,344376.0
1153913,549763.0,293802.0,310348.0,Saver,333450.0
1374070,650928.0,709936.0,13206.0,Saver,762980.0
2699585,1544099.0,1132794.0,22692.0,Balanced,1245584.0
2574388,1270862.0,840268.0,463258.0,Balanced,861131.0
1708987,906315.0,394181.0,408491.0,Balanced,393366.0
1598459,923957.0,314107.0,360395.0,Balanced,322119.0
2887981,1736777.0,1082352.0,68852.0,Balanced,1071045.0
1643445,782179.0,392760.0,468506.0,Balanced,374911.0
1711793,873772.0,476971.0,361050.0,Saver,564461.0
2432347,1646657.0,93119.0,692571.0,Balanced,94454.0
2722914,1436006.0,1018077.0,268831.0,Saver,1183956.0
666036,283245.0,244134.0,138657.0,Balanced,267495.0
1430346,773442.0,287901.0,369003.0,Balanced,300824.0
843392,447486.0,299642.0,96264.0,Balanced,315745.0
478988,335747.0,4594.0,138647.0,Spender,4542.0
230553,126204.0,86021.0,18328.0,Balanced,88385.0
610696,324823.0,228050.0,57823.0,Balanced,227590.0
2466430,744495.0,1040957.0,680978.0,Saver,1236873.0
749983,503214.0,28601.0,218168.0,Spender,23275.0
2540706,1179230.0,1144096.0,217380.0,Balanced,1123721.0
1241902,626885.0,564202.0,50815.0,Balanced,564873.0
1109920,391066.0,466107.0,252747.0,Saver,544095.0
2542118,814343.0,1018779.0,708996.0,Saver,1207849.0
2070836,743397.0,954245.0,373194.0,Saver,1066625.0
2252575,1253008.0,570777.0,428790.0,Saver,623813.0
2467349,1576912.0,325703.0,564734.0,Balanced,326674.0
514071,273809.0,216653.0,23609.0,Balanced,227157.0
2818408,1869575.0,125743.0,823090.0,Balanced,122436.0
236833,158631.0,52316.0,25886.0,Spender,47581.0
767912,441751.0,181431.0,144730.0,Balanced,188374.0
825435,283023.0,426368.0,116044.0,Saver,492957.0
2224606,1890960.0,21191.0,312455.0,Spender,19512.0
1610473,1029373.0,241575.0,339525.0,Spender,197944.0
1614718,499849.0,633039.0,481830.0,Saver,730096.0
995439,678923.0,119700.0,196816.0,Spender,96281.0
2184793,1901383.0,0.0,520456.0,Spender,0.0
1652575,559954.0,1078930.0,13691.0,Saver,1200374.0
1955350,780578.0,699371.0,475401.0,Saver,746575.0
1467616,726359.0,609182.0,132075.0,Balanced,579624.0
662121,357872.0,279081.0,25168.0,Saver,296014.0
2465572,1298019.0,1083723.0,83830.0,Balanced,1102087.0
2428837,1174270.0,759175.0,495392.0,Saver,824504.0
1979465,1031925.0,355116.0,592424.0,Balanced,341035.0
1574102,890056.0,369448.0,314598.0,Balanced,365185.0
1791134,750006.0,900158.0,140970.0,Balanced,926554.0
714180,365809.0,304812.0,43559.0,Balanced,323503.0
2433366,1354245.0,695167.0,383954.0,Saver,772887.0
2085848,1683947.0,361202.0,40699.0,Spender,333256.0
978626,875429.0,0.0,117239.0,Spender,0.0
2489855,1335498.0,656709.0,497648.0,Saver,777837.0
254615,110873.0,69828.0,73914.0,Saver,75198.0
1575233,949683.0,424399.0,201151.0,Balanced,433509.0
1853740,1543747.0,198644.0,111349.0,Spender,184017.0
2547105,1224916.0,697617.0,624572.0,Balanced,717121.0
888003,371190.0,318558.0,198255.0,Balanced,324149.0
331570,172998.0,73056.0,85516.0,Balanced,80071.0
116150,51501.0,57167.0,7482.0,Balanced,62386.0
2484206,1200300.0,982200.0,301706.0,Balanced,1023176.0
1937383,1131536.0,235353.0,570494.0,Saver,262639.0
2268978,1937990.0,223410.0,107578.0,Spender,212480.0
609723,352261.0,134642.0,122820.0,Balanced,138269.0
1981451,1031102.0,809358.0,140991.0,Balanced,889756.0
2597500,1244979.0,962772.0,389749.0,Balanced,1013694.0
1049554,809665.0,0.0,252053.0,Spender,0.0
184055,103061.0,54016.0,26978.0,Balanced,54572.0
2637609,1409101.0,591144.0,637364.0,Saver,685455.0
726022,419936.0,213227.0,92859.0,Saver,250831.0
859942,600825.0,1301.0,257816.0,Spender,1252.0
746358,494006.0,154767.0,97585.0,Spender,154062.0
1192647,501913.0,637287.0,53447.0,Saver,715908.0
1891648,1383291.0,280298.0,228059.0,Spender,232091.0
1405267,438389.0,653815.0,313063.0,Saver,750473.0
2988204,2565400.0,0.0,760143.0,Spender,0.0
2293541,1602446.0,374515.0,316580.0,Balanced,410479.0
1738472,1176881.0,251547.0,310044.0,Balanced,267591.0
2416860,1349090.0,455176.0,612594.0,Saver,544992.0
2785264,2500555.0,0.0,679782.0,Spender,0.0
1061727,713844.0,138386.0,209497.0,Balanced,131795.0
304444,245537.0,0.0,74439.0,Spender,0.0
2750713,1788038.0,487425.0,475250.0,Spender,401754.0
2358989,1054244.0,1301456.0,3289.0,Balanced,1369059.0
2257169,935899.0,1293326.0,27944.0,Balanced,1325184.0
173618,73536.0,49048.0,51034.0,Saver,57044.0
509297,429158.0,57986.0,22153.0,Spender,49764.0
1070154,799500.0,140786.0,129868.0,Spender,135976.0
2963014,2103433.0,29512.0,830069.0,Spender,27451.0
2699228,898224.0,1643067.0,157937.0,Saver,1968651.0
800865,252694.0,345442.0,202729.0,Saver,371966.0
2588911,1086705.0,866679.0,635527.0,Saver,916666.0
590659,253970.0,161914.0,174775.0,Balanced,174488.0
2569997,1107834.0,1244987.0,217176.0,Balanced,1245943.0
2853696,1479940.0,1103803.0,269953.0,Balanced,1120015.0
2471212,1361275.0,440576.0,669361.0,Balanced,479721.0
2143373,763051.0,1229806.0,150516.0,Saver,1372592.0
1696836,1027249.0,390678.0,278909.0,Balanced,388609.0
1291835,937365.0,80338.0,274132.0,Spender,65226.0
2422280,1520167.0,704539.0,197574.0,Spender,626044.0
2966623,1753601.0,377847.0,835175.0,Balanced,396075.0
2756871,1397964.0,808334.0,550573.0,Balanced,800555.0
920123,382492.0,524619.0,13012.0,Balanced,554872.0
2992190,1748619.0,1121725.0,121846.0,Saver,1258283.0
1909582,1091057.0,709231.0,109294.0,Balanced,765059.0
2019510,1097232.0,773870.0,148408.0,Balanced,753951.0
300195,257490.0,0.0,65804.0,Spender,0.0
1242324,721818.0,487360.0,33146.0,Saver,579901.0
2179885,798048.0,1152560.0,229277.0,Saver,1338364.0
1839616,1182953.0,153684.0,502979.0,Balanced,155358.0
576338,489498.0,0.0,96249.0,Spender,0.0
2257148,1391127.0,686241.0,179780.0,Spender,562494.0
608221,312372.0,121218.0,174631.0,Saver,138959.0
599239,191092.0,364226.0,43921.0,Saver,390242.0
606701,350917.0,91047.0,164737.0,Balanced,97943.0
1264449,1012534.0,0.0,275310.0,Spender,0.0
1809555,923086.0,484465.0,402004.0,Balanced,470110.0
949005,630364.0,100862.0,217779.0,Balanced,101508.0
1086580,695578.0,225874.0,165128.0,Balanced,246336.0
483816,279543.0,86041.0,118232.0,Saver,96418.0
1320464,520879.0,468336.0,331249.0,Saver,529366.0
835332,506594.0,238400.0,90338.0,Spender,226362.0
1844029,1555325.0,67230.0,221474.0,Spender,56615.0
817950,300100.0,299762.0,218088.0,Saver,358777.0
216472,116927.0,65468.0,34077.0,Balanced,69863.0
447710,378403.0,0.0,116442.0,Spender,0.0
2358912,860627.0,1054737.0,443548.0,Saver,1125046.0
172744,67987.0,73996.0,30761.0,Saver,88073.0
1828627,789462.0,1022169.0,16996.0,Saver,1178310.0
2113499,1017750.0,919550.0,176199.0,Balanced,878892.0
1600522,701663.0,657793.0,241066.0,Saver,704692.0
641652,386839.0,141757.0,113056.0,Spender,114762.0
961420,445769.0,333817.0,181834.0,Balanced,365901.0
881460,484597.0,207466.0,189397.0,Saver,233332.0
2385658,1011625.0,904368.0,469665.0,Saver,1012279.0
2900171,1423757.0,738109.0,738305.0,Saver,880835.0
2577941,1726412.0,623017.0,228512.0,Spender,561293.0
960775,475549.0,300305.0,184921.0,Saver,338643.0
1810574,1086330.0,696456.0,27788.0,Saver,834086.0
1751165,1013200.0,485697.0,252268.0,Balanced,469530.0
962727,470299.0,415015.0,77413.0,Saver,497131.0
2646874,1147303.0,1197123.0,302448.0,Balanced,1167017.0
1783693,929330.0,664580.0,189783.0,Balanced,678494.0
608924,522589.0,75296.0,11039.0,Spender,65321.0
229352,195014.0,2230.0,32108.0,Spender,2210.0
860694,393096.0,210777.0,256821.0,Saver,236666.0
2340435,1570517.0,560026.0,209892.0,Balanced,533958.0
1022346,452778.0,343789.0,225779.0,Balanced,338032.0
965015,576555.0,229873.0,158587.0,Balanced,233234.0
1548771,580270.0,817391.0,151110.0,Saver,941192.0
1048974,622743.0,398032.0,28199.0,Balanced,411679.0
481413,157047.0,293191.0,31175.0,Saver,345228.0
1402564,1238580.0,0.0,328980.0,Spender,0.0
2474050,2068057.0,198900.0,207093.0,Spender,182610.0
1001661,360887.0,597411.0,43363.0,Saver,678478.0
913561,722794.0,99969.0,90798.0,Spender,85537.0
352186,221083.0,69395.0,61708.0,Balanced,75896.0
1345160,622585.0,438694.0,283881.0,Balanced,421816.0
2623224,1122737.0,1195644.0,304843.0,Balanced,1207068.0
1076553,759545.0,156123.0,160885.0,Spender,145533.0
1285202,566422.0,543382.0,175398.0,Balanced,593291.0
195271,91721.0,103023.0,527.0,Saver,115925.0
2265685,1647684.0,349109.0,268892.0,Spender,341842.0
1018452,446823.0,392182.0,179447.0,Saver,417956.0
1564542,1193525.0,103506.0,267511.0,Spender,93809.0
2213414,1980155.0,0.0,497864.0,Spender,0.0
2980184,2496770.0,0.0,599353.0,Spender,0.0
126898,100102.0,16258.0,10538.0,Spender,14453.0
2602851,1325142.0,1078088.0,199621.0,Balanced,1101038.0
2701888,1643074.0,682596.0,376218.0,Spender,554921.0
338316,147153.0,116770.0,74393.0,Balanced,118603.0
2058954,1275028.0,725970.0,57956.0,Balanced,698473.0
2624754,1865573.0,12444.0,746737.0,Spender,10701.0
1879553,940399.0,632888.0,306266.0,Balanced,613289.0
1089504,617415.0,371939.0,100150.0,Saver,409197.0
2522151,1375462.0,622038.0,524651.0,Balanced,612153.0
1782767,1550781.0,208065.0,23921.0,Spender,178319.0
2155058,1435250.0,406637.0,313171.0,Balanced,395356.0
843719,357783.0,362929.0,123007.0,Balanced,368715.0
2994088,2046785.0,801813.0,145490.0,Balanced,821567.0
765080,323695.0,249184.0,192201.0,Balanced,267997.0
1725843,1534364.0,0.0,412552.0,Spender,0.0
84701,36911.0,43909.0,3881.0,Saver,47611.0
2912689,2412459.0,182315.0,317915.0,Spender,172685.0
1771610,1438270.0,279963.0,53377.0,Spender,240614.0
2230712,1016197.0,646614.0,567901.0,Saver,752309.0
2389767,1400013.0,757956.0,231798.0,Balanced,764076.0
2190794,1938799.0,0.0,288735.0,Spender,0.0
2664235,1806899.0,598475.0,258861.0,Balanced,613774.0
541036,322619.0,168096.0,50321.0,Balanced,183787.0
377304,300830.0,0.0,84588.0,Spender,0.0
1902610,901992.0,573920.0,426698.0,Balanced,626022.0
2512616,2132173.0,0.0,390301.0,Spender,0.0
2760241,1627938.0,587749.0,544554.0,Balanced,645967.0
1192953,1011475.0,0.0,183117.0,Spender,0.0
376916,300536.0,73147.0,3233.0,Spender,68120.0
362250,249879.0,105198.0,7173.0,Spender,99929.0
655409,430502.0,149455.0,75452.0,Spender,144128.0
1124135,700437.0,170853.0,252845.0,Spender,153001.0
2705182,2098676.0,0.0,741133.0,Spender,0.0
906101,620874.0,277151.0,8076.0,Spender,255804.0
1775690,1046153.0,533485.0,196052.0,Balanced,539387.0
1664737,1028136.0,524839.0,111762.0,Spender,506029.0
942964,672049.0,40302.0,230613.0,Spender,33793.0
2011275,961723.0,539110.0,510442.0,Balanced,525670.0
453119,231589.0,193472.0,28058.0,Balanced,205170.0
2805532,1167901.0,1039356.0,598275.0,Balanced,1086774.0
1185564,968907.0,0.0,260263.0,Spender,0.0
2717088,910249.0,1662515.0,144324.0,Saver,1904028.0
175991,106355.0,46738.0,22898.0,Spender,44594.0
452732,400164.0,0.0,84254.0,Spender,0.0
556079,254608.0,297122.0,4349.0,Balanced,308178.0
2000013,1696848.0,60408.0,242757.0,Spender,58290.0
2673836,1843185.0,706351.0,124300.0,Balanced,714605.0
1182658,899100.0,91295.0,192263.0,Spender,83475.0
2035209,1135312.0,385243.0,514654.0,Balanced,370519.0
178322,73152.0,77097.0,28073.0,Saver,90556.0
706951,373043.0,326276.0,7632.0,Balanced,348926.0
61303,33387.0,27371.0,545.0,Balanced,27876.0
1260209,561585.0,469706.0,228918.0,Balanced,454622.0
1348266,552008.0,663596.0,132662.0,Saver,762511.0
1059612,577311.0,300260.0,182041.0,Saver,341079.0
1882684,856093.0,934168.0,92423.0,Balanced,1016302.0
2246768,1165974.0,557165.0,523629.0,Saver,608408.0
2416610,1197372.0,595231.0,624007.0,Saver,627879.0
1118199,354681.0,465219.0,298299.0,Saver,506256.0
773035,469022.0,233495.0,70518.0,Spender,206779.0
540042,381139.0,51856.0,107047.0,Spender,43097.0
508298,258038.0,207709.0,42551.0,Saver,248619.0
1097343,437977.0,408264.0,251102.0,Saver,442296.0
1575416,1260837.0,257616.0,56963.0,Spender,241018.0
155228,124126.0,0.0,35521.0,Spender,0.0
476346,258164.0,155343.0,62839.0,Saver,176046.0
1805692,1137307.0,204927.0,463458.0,Spender,202168.0
934056,535344.0,191651.0,207061.0,Balanced,197349.0
1780228,745469.0,833672.0,201087.0,Balanced,830157.0
1996793,904116.0,551423.0,541254.0,Balanced,542116.0
1619123,805757.0,675739.0,137627.0,Balanced,732365.0
1971214,1601053.0,0.0,571842.0,Spender,0.0
1776470,1229608.0,137988.0,408874.0,Balanced,136301.0
98874,69484.0,4.0,29386.0,Spender,4.0
1672572,930524.0,715000.0,27048.0,Balanced,733492.0
2739784,1856797.0,657747.0,225240.0,Spender,618096.0
759662,457808.0,132921.0,168933.0,Balanced,145500.0
2719078,1930479.0,36298.0,752301.0,Spender,31043.0
1176825,523074.0,643594.0,10157.0,Saver,747207.0
2674159,1525190.0,1148962.0,7.0,Balanced,1166992.0
728250,368402.0,303865.0,55983.0,Saver,348801.0
520452,165512.0,221791.0,133149.0,Saver,246409.0
1528301,712907.0,463662.0,351732.0,Saver,536109.0
2189686,1597046.0,369110.0,223530.0,Spender,320203.0
2642670,898850.0,1742225.0,1595.0,Saver,1956960.0
666529,308210.0,247401.0,110918.0,Balanced,261334.0
2559155,2214097.0,162369.0,182689.0,Spender,131282.0
2273361,1958575.0,0.0,508511.0,Spender,0.0
492061,300157.0,126015.0,65889.0,Spender,114577.0
2763564,1676987.0,523969.0,562608.0,Balanced,503597.0
2311286,1308780.0,411527.0,590979.0,Balanced,434356.0
538972,367549.0,84795.0,86628.0,Balanced,90900.0
1173994,789396.0,266275.0,118323.0,Balanced,259485.0
1226808,704027.0,239556.0,283225.0,Balanced,253934.0
2667703,1178288.0,1277183.0,212232.0,Balanced,1337121.0
213038,114603.0,41457.0,56978.0,Balanced,41939.0
980491,507452.0,452029.0,21010.0,Saver,485817.0
1266959,868527.0,80881.0,317551.0,Balanced,88422.0
1424572,1010234.0,375210.0,39128.0,Spender,334988.0
2405874,1528696.0,836660.0,40518.0,Balanced,817874.0
2279231,1378940.0,651907.0,248384.0,Balanced,689538.0
2349205,994860.0,680206.0,674139.0,Balanced,708220.0
650530,369106.0,89488.0,191936.0,Balanced,95970.0
1277165,453461.0,746281.0,77423.0,Saver,895100.0
1127833,569629.0,507912.0,50292.0,Saver,536726.0
2627640,1269217.0,1080193.0,278230.0,Saver,1253993.0
485423,335871.0,100463.0,49089.0,Balanced,110346.0
1242929,845956.0,113737.0,283236.0,Balanced,117233.0
373390,150406.0,173249.0,49735.0,Balanced,183186.0
2410731,1022171.0,824533.0,564027.0,Balanced,837863.0
1714221,1081228.0,247955.0,385038.0,Balanced,248827.0
1706671,1033719.0,376856.0,296096.0,Balanced,397383.0
1537331,984328.0,168588.0,384415.0,Balanced,185146.0
2000961,960550.0,922966.0,117445.0,Balanced,889508.0
188563,123470.0,55940.0,9153.0,Balanced,56685.0
833066,360489.0,284975.0,187602.0,Saver,339432.0
1604623,767929.0,718852.0,117842.0,Balanced,695072.0
755552,455736.0,299183.0,633.0,Spender,278296.0
2096475,1176980.0,345924.0,573571.0,Saver,385541.0
2473184,1386475.0,624518.0,462191.0,Balanced,628599.0
647897,578322.0,0.0,86482.0,Spender,0.0
822800,505532.0,138127.0,179141.0,Balanced,134874.0
1352549,438395.0,778900.0,135254.0,Saver,878165.0
2092999,1625124.0,0.0,598807.0,Spender,0.0
1952897,1181771.0,730923.0,40203.0,Spender,656595.0
1213950,567321.0,413205.0,233424.0,Saver,446010.0
599148,422436.0,36999.0,139713.0,Spender,32191.0
2823707,1392056.0,1034249.0,397402.0,Saver,1240543.0
2748915,1271297.0,855015.0,622603.0,Saver,944972.0
534090,202102.0,183472.0,148516.0,Saver,204004.0
923698,322098.0,395432.0,206168.0,Saver,416383.0
2823939,1472440.0,1089409.0,262090.0,Balanced,1097170.0
1985740,1183602.0,467434.0,334704.0,Saver,544331.0
792406,420537.0,155161.0,216708.0,Balanced,159403.0
893804,558302.0,215080.0,120422.0,Balanced,225524.0
2795226,1724912.0,498664.0,571650.0,Spender,454438.0
1011568,519602.0,350696.0,141270.0,Balanced,338710.0
1630677,936167.0,635148.0,59362.0,Balanced,635035.0
1604510,1003395.0,572909.0,28206.0,Balanced,603923.0
1880815,862382.0,481118.0,537315.0,Saver,544717.0
2436378,1351188.0,637475.0,447715.0,Balanced,670142.0
2962825,1864127.0,1006422.0,92276.0,Balanced,1010475.0
277286,192433.0,13526.0,71327.0,Spender,11345.0
2584937,845748.0,1333850.0,405339.0,Saver,1566570.0
862461,607298.0,55435.0,199728.0,Spender,48520.0
282732,126579.0,145402.0,10751.0,Balanced,152418.0
1768224,1573336.0,0.0,481086.0,Spender,0.0
2760626,1582538.0,689014.0,489074.0,Balanced,750397.0
974044,422716.0,335598.0,215730.0,Saver,402312.0
2360182,1589855.0,748108.0,22219.0,Balanced,783523.0
2871390,1637004.0,962777.0,271609.0,Saver,1097876.0
1436652,610159.0,711225.0,115268.0,Saver,836489.0
2295706,1979859.0,0.0,653997.0,Spender,0.0
335555,107112.0,209786.0,18657.0,Saver,247637.0
494191,279572.0,109793.0,104826.0,Saver,122083.0
1552337,610340.0,922087.0,19910.0,Saver,972603.0
1604094,1234409.0,274554.0,95131.0,Spender,270523.0
2461603,1183801.0,1027754.0,250048.0,Balanced,1087599.0
970597,674992.0,64262.0,231343.0,Balanced,65972.0
2093338,1301081.0,296151.0,496106.0,Spender,292887.0
2920096,1267575.0,818014.0,834507.0,Saver,967723.0
1536205,1207913.0,0.0,422503.0,Spender,0.0
2915899,1704879.0,1139714.0,71306.0,Balanced,1189473.0
274695,225697.0,0.0,68388.0,Spender,0.0
1151844,595877.0,400063.0,155904.0,Saver,466662.0
1531006,823594.0,309709.0,397703.0,Saver,339167.0
2855843,1343064.0,1436283.0,76496.0,Balanced,1366217.0
623189,443182.0,26185.0,153822.0,Spender,21919.0
1460706,751694.0,639055.0,69957.0,Balanced,627323.0
2537682,2250294.0,33233.0,254155.0,Spender,28523.0
1890634,799348.0,1074923.0,16363.0,Saver,1188391.0
712784,475114.0,211213.0,26457.0,Spender,198817.0
1897865,1498750.0,145337.0,253778.0,Spender,118428.0
2388683,1022786.0,779472.0,586425.0,Saver,875333.0
2036062,763572.0,799918.0,472572.0,Saver,899745.0
969484,498839.0,402210.0,68435.0,Saver,459477.0
753650,269488.0,449866.0,34296.0,Saver,493315.0
1336936,1056188.0,124622.0,156126.0,Spender,106173.0
394855,208941.0,81285.0,104629.0,Balanced,83121.0
1605979,1117360.0,444571.0,44048.0,Spender,414305.0
1124961,769242.0,172492.0,183227.0,Balanced,165021.0
481374,335673.0,132876.0,12825.0,Spender,114103.0
2427935,1709879.0,375563.0,342493.0,Spender,359587.0
1184106,664510.0,474556.0,45040.0,Saver,532750.0
1853847,1184076.0,625091.0,44680.0,Spender,619068.0
333707,211043.0,103558.0,19106.0,Spender,100815.0
2524968,971639.0,1359975.0,193354.0,Saver,1498137.0
2021856,1167603.0,686682.0,167571.0,Balanced,727155.0
1528236,1093132.0,139267.0,295837.0,Spender,119054.0
1036420,811067.0,208258.0,17095.0,Spender,173908.0
1500503,522063.0,942064.0,36376.0,Saver,1113664.0
1828254,1240352.0,484401.0,103501.0,Spender,421453.0
2492266,1419467.0,420775.0,652024.0,Balanced,412575.0
293373,107124.0,130924.0,55325.0,Saver,156421.0
397697,169754.0,140803.0,87140.0,Saver,148498.0
1260355,972735.0,147584.0,140036.0,Spender,128897.0
1268758,751226.0,436374.0,81158.0,Saver,460707.0
1096914,465054.0,619368.0,12492.0,Balanced,635233.0
1705743,917902.0,537846.0,249995.0,Balanced,543319.0
1006331,421533.0,411423.0,173375.0,Saver,476469.0
1336836,731613.0,245479.0,359744.0,Saver,292882.0
1937106,1298034.0,126460.0,512612.0,Balanced,129995.0
2793853,1598374.0,839527.0,355952.0,Saver,917443.0
836958,345280.0,385323.0,106355.0,Saver,455000.0
380904,187175.0,175317.0,18412.0,Balanced,182449.0
1146413,842317.0,215553.0,88543.0,Spender,196303.0
568349,399661.0,10858.0,157830.0,Spender,9096.0
2931990,1511896.0,1296039.0,124055.0,Saver,1368732.0
847968,393518.0,208022.0,246428.0,Balanced,212018.0
129083,102957.0,6580.0,19546.0,Spender,5959.0
2067107,1401698.0,382252.0,283157.0,Balanced,370427.0
2705971,1309620.0,1254581.0,141770.0,Balanced,1203030.0
